,solute_smiles,solvent_smiles,temperature,logS
308,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,298.0,-1.8395
309,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,423.0,-0.6357
310,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,473.0,-0.16633
311,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,523.0,0.29276
312,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,292.55,-1.97508
313,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,301.85,-1.87183
314,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,311.55,-1.75513
315,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,321.55,-1.6481
316,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,331.35,-1.5315
317,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,342.5,-1.39707
318,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,352.5,-1.28798
319,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,362.05,-1.17947
320,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,372.1,-1.07895
321,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,300.55,-1.85654
322,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,316.55,-1.68812
323,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,330.25,-1.53873
324,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,338.0,-1.454
325,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,347.85,-1.33087
326,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,355.35,-1.20696
327,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,364.03,-1.11399
328,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,370.13,-1.06878
329,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,373.2,-0.98852
330,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,383.2,-0.90616
331,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,393.2,-0.80486
332,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,403.2,-0.68598
333,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,413.2,-0.58609
334,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,423.2,-0.48468
335,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,433.2,-0.39411
336,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,443.2,-0.29545
337,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,453.2,-0.19324
338,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,463.2,-0.1124
339,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,473.2,-0.02785
340,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,373.2,-1.00374
341,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,383.2,-0.96592
342,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,393.2,-0.94036
343,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,403.2,-0.76105
344,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,413.2,-0.74965
345,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,423.2,-0.62592
346,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,433.2,-0.5264
347,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,443.2,-0.45557
348,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,453.2,-0.38641
349,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,313.2,-1.69329
350,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,323.2,-1.61325
351,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,333.2,-1.50806
352,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,343.2,-1.3733
353,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,353.2,-1.28718
354,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CC(=O)O,363.2,-1.16385
355,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CN(C)C=O,295.85,0.36532
356,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CN(C)C=O,299.65,0.36538
357,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CN(C)C=O,303.55,0.3654
358,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CN(C)C=O,309.65,0.36631
359,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CN(C)C=O,313.35,0.3669
360,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CN(C)C=O,317.25,0.36782
361,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CN(C)C=O,322.55,0.3693
362,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CN(C)C=O,329.15,0.37125
363,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CN(C)C=O,332.55,0.3726
364,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CN(C)C=O,337.15,0.37462
365,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CN(C)C=O,341.35,0.37696
366,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CN(C)C=O,345.75,0.37998
367,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CN(C)C=O,349.75,0.38257
368,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CN(C)C=O,351.95,0.38362
369,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CN(C)C=O,354.55,0.3857
370,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CN(C)C=O,357.95,0.38868
371,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CN(C)C=O,362.75,0.39264
372,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CN(C)C=O,365.05,0.39476
373,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CN(C)C=O,370.25,0.40001
374,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CO,298.15,-1.02135
375,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CO,298.0,-1.29615
376,C1=CC(=CC(=C1)C(=O)O)C(=O)O,CO,423.0,-0.50287
377,CC1=CC(=CC=C1)C(=O)O,CC(=O)O,313.2,0.66937
378,CC1=CC(=CC=C1)C(=O)O,CC(=O)O,323.2,0.77426
379,CC1=CC(=CC=C1)C(=O)O,CC(=O)O,333.2,0.95287
380,CC1=CC(=CC=C1)C(=O)O,CC(=O)O,343.2,1.0722
381,CC1=CC(=CC=C1)C(=O)O,CC(=O)O,353.2,1.27138
382,CC1=CC(=CC=C1)C(=O)O,CC(=O)O,363.2,1.60544
383,CC1=CC(=CC=C1)C(=O)O,CC(=O)O,373.2,1.82578
384,CC1=CC(=CC=C1)C(=O)O,CC(=O)O,383.2,2.01435
385,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(C)(C)C1=CC=CC=C1,453.15,-0.1538
386,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(C)(C)C1=CC=CC=C1,443.15,-0.27798
387,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(C)(C)C1=CC=CC=C1,433.15,-0.39309
388,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(C)(C)C1=CC=CC=C1,423.15,-0.51038
389,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(C)(C)C1=CC=CC=C1,413.15,-0.62483
390,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(C)(C)C1=CC=CC=C1,403.15,-0.73474
391,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(C)(C)C1=CC=CC=C1,393.15,-0.8461
392,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(C)(C)C1=CC=CC=C1,383.15,-0.96106
393,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(C)(C)C1=CC=CC=C1,373.15,-1.07762
394,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(C)(C)C1=CC=CC=C1,363.15,-1.18908
395,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(C)(C)C1=CC=CC=C1,353.15,-1.29992
396,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(C)(C)C1=CC=CC=C1,343.15,-1.41781
397,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(C)(C)C1=CC=CC=C1,333.15,-1.52988
398,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(C)(C)C1=CC=CC=C1,323.15,-1.6487
399,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(C)(C)C1=CC=CC=C1,313.15,-1.76408
400,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(C)(C)C1=CC=CC=C1,303.15,-1.88025
401,CC(=O)C1=CC=C(C=C1)C(=O)O,CC1=CC=C(C=C1)C(C)C,453.15,-0.1317
402,CC(=O)C1=CC=C(C=C1)C(=O)O,CC1=CC=C(C=C1)C(C)C,443.15,-0.25839
403,CC(=O)C1=CC=C(C=C1)C(=O)O,CC1=CC=C(C=C1)C(C)C,433.15,-0.38088
404,CC(=O)C1=CC=C(C=C1)C(=O)O,CC1=CC=C(C=C1)C(C)C,423.15,-0.49675
405,CC(=O)C1=CC=C(C=C1)C(=O)O,CC1=CC=C(C=C1)C(C)C,413.15,-0.61704
406,CC(=O)C1=CC=C(C=C1)C(=O)O,CC1=CC=C(C=C1)C(C)C,403.15,-0.73466
407,CC(=O)C1=CC=C(C=C1)C(=O)O,CC1=CC=C(C=C1)C(C)C,393.15,-0.84603
408,CC(=O)C1=CC=C(C=C1)C(=O)O,CC1=CC=C(C=C1)C(C)C,383.15,-0.96518
409,CC(=O)C1=CC=C(C=C1)C(=O)O,CC1=CC=C(C=C1)C(C)C,373.15,-1.0774
410,CC(=O)C1=CC=C(C=C1)C(=O)O,CC1=CC=C(C=C1)C(C)C,363.15,-1.19947
411,CC(=O)C1=CC=C(C=C1)C(=O)O,CC1=CC=C(C=C1)C(C)C,353.15,-1.31244
412,CC(=O)C1=CC=C(C=C1)C(=O)O,CC1=CC=C(C=C1)C(C)C,343.15,-1.43551
413,CC(=O)C1=CC=C(C=C1)C(=O)O,CC1=CC=C(C=C1)C(C)C,333.15,-1.55511
414,CC(=O)C1=CC=C(C=C1)C(=O)O,CC1=CC=C(C=C1)C(C)C,323.15,-1.66783
415,CC(=O)C1=CC=C(C=C1)C(=O)O,CC1=CC=C(C=C1)C(C)C,313.15,-1.78626
416,CC(=O)C1=CC=C(C=C1)C(=O)O,CC1=CC=C(C=C1)C(C)C,303.15,-1.89897
417,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(=O)O,453.15,-0.0566
418,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(=O)O,443.15,-0.14519
419,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(=O)O,433.15,-0.23807
420,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(=O)O,423.15,-0.33005
421,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(=O)O,413.15,-0.42047
422,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(=O)O,403.15,-0.51546
423,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(=O)O,393.15,-0.60663
424,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(=O)O,383.15,-0.69931
425,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(=O)O,373.15,-0.79048
426,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(=O)O,363.15,-0.88129
427,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(=O)O,353.15,-0.97476
428,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(=O)O,343.15,-1.06685
429,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(=O)O,333.15,-1.1552
430,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(=O)O,323.15,-1.24867
431,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(=O)O,313.15,-1.33458
432,CC(=O)C1=CC=C(C=C1)C(=O)O,CC(=O)O,303.15,-1.42238
433,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CC#N,330.2,-0.64708
434,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CC#N,338.3,-0.56009
435,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CC#N,342.6,-0.50542
436,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CC#N,348.8,-0.43255
437,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CC#N,352.5,-0.39369
438,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CC#N,357.3,-0.34158
439,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CC#N,361.4,-0.29828
440,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CC#N,366.1,-0.25256
441,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CC#N,368.5,-0.22959
442,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CN(C)C=O,319.5,-0.12806
443,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CN(C)C=O,329.7,-0.05137
444,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CN(C)C=O,338.8,0.01686
445,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CN(C)C=O,346.2,0.07145
446,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CN(C)C=O,352.0,0.13853
447,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CN(C)C=O,357.3,0.18655
448,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CN(C)C=O,361.5,0.23085
449,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CN(C)C=O,363.8,0.25628
450,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CN(C)C=O,366.7,0.29197
451,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CN(C)C=O,369.4,0.32602
452,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CCCO,344.0,-1.30479
453,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CCCO,349.0,-1.21684
454,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CCCO,353.0,-1.15164
455,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CCCO,356.6,-1.09522
456,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CCCO,361.2,-1.02258
457,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CCCO,363.6,-0.98542
458,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CCCO,364.9,-0.96558
459,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CCCO,366.7,-0.93742
460,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CCCO,367.0,-0.93291
461,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CCOCCO,323.4,-0.96959
462,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CCOCCO,332.1,-0.89416
463,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CCOCCO,340.5,-0.79912
464,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CCOCCO,343.8,-0.77118
465,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CCOCCO,350.3,-0.70244
466,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CCOCCO,353.8,-0.6721
467,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CCOCCO,355.5,-0.65673
468,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CCOCCO,357.4,-0.64009
469,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CCOCCO,361.9,-0.60202
470,C1=CC=C2C(=C1)C3=CC=CC=C3S2(=O)=O,CCOCCO,368.3,-0.55229
471,C1(=O)NC(=O)NC(=O)N1,CC(CO)O,305.11,-1.27071
472,C1(=O)NC(=O)NC(=O)N1,CC(CO)O,310.75,-1.22029
473,C1(=O)NC(=O)NC(=O)N1,CC(CO)O,316.8,-1.17427
474,C1(=O)NC(=O)NC(=O)N1,CC(CO)O,326.83,-1.10071
475,C1(=O)NC(=O)NC(=O)N1,CC(CO)O,333.85,-1.04296
476,C1(=O)NC(=O)NC(=O)N1,CC(CO)O,340.55,-1.00972
477,C1(=O)NC(=O)NC(=O)N1,CC(CO)O,346.05,-0.96627
478,C1(=O)NC(=O)NC(=O)N1,CC(CO)O,351.6,-0.93841
479,C1(=O)NC(=O)NC(=O)N1,CC(CO)O,358.14,-0.9018
480,C1(=O)NC(=O)NC(=O)N1,CC(CO)O,369.45,-0.84511
481,C1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,296.35,1.04477
482,C1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,301.15,1.05562
483,C1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,305.05,1.06586
484,C1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,307.95,1.07357
485,C1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,311.05,1.08215
486,C1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,314.25,1.09156
487,C1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,318.35,1.10135
488,C1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,321.95,1.11267
489,C1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,327.35,1.13484
490,C1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,333.55,1.1626
491,C1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,338.85,1.19115
492,C1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,343.25,1.21623
493,C1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,347.75,1.24601
494,C1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,351.15,1.27093
495,C1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,355.05,1.29966
496,C1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,359.85,1.3462
497,C1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,364.55,1.39752
498,C1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,369.05,1.45297
499,C1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,371.35,1.4858
500,C1=CC=C(C(=C1)C(=O)O)C(=O)O,CC(=O)O,298.3,-0.73
501,C1=CC=C(C(=C1)C(=O)O)C(=O)O,CC(=O)O,308.4,-0.58052
502,C1=CC=C(C(=C1)C(=O)O)C(=O)O,CC(=O)O,318.3,-0.41189
503,C1=CC=C(C(=C1)C(=O)O)C(=O)O,CC(=O)O,328.2,-0.27187
504,C1=CC=C(C(=C1)C(=O)O)C(=O)O,CC(=O)O,338.0,-0.13962
505,C1=CC=C(C(=C1)C(=O)O)C(=O)O,CC(=O)O,348.3,-0.01255
506,C1=CC=C(C(=C1)C(=O)O)C(=O)O,CC(=O)O,358.6,0.10208
507,C1=CC=C(C(=C1)C(=O)O)C(=O)O,CC(=O)O,367.9,0.20364
508,CC1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,295.65,-0.1207
509,CC1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,298.65,-0.07796
510,CC1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,303.35,-0.00933
511,CC1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,308.55,0.06479
512,CC1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,313.75,0.13415
513,CC1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,319.55,0.21494
514,CC1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,323.45,0.26696
515,CC1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,328.75,0.33059
516,CC1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,334.85,0.4099
517,CC1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,340.25,0.4751
518,CC1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,343.35,0.51525
519,CC1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,346.65,0.55699
520,CC1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,351.45,0.62024
521,CC1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,355.75,0.6819
522,CC1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,360.65,0.76147
523,CC1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,364.05,0.83356
524,CC1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,366.55,0.89523
525,CC1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,369.25,0.96207
526,CC1=CC=C(C=C1)C(=O)O,CN1CCCC1=O,370.05,0.98851
527,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC1=CC=CC=C1,278.15,-1.13392896293359
528,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC#N,298.15,-0.184418900827674
529,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC#N,278.15,-0.622625231830459
530,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC#N,288.15,-0.428452267875106
531,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC(C)O,293.15,0.092612840082728
532,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC#N,273.15,-0.721110729592785
533,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC1=CC=CC=C1,288.15,-0.887559234042659
534,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC#N,283.15,-0.543100795336107
535,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC1=CC=CC=C1,293.15,-0.750837819484697
536,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCO,288.15,0.195380223480674
537,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCOC(=O)C,298.15,0.034059994637913
538,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC(C)O,303.15,0.374665129233712
539,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC1=CC=CC=C1,273.15,-1.23616904348388
540,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC#N,293.15,-0.311615353677783
541,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCO,298.15,0.440035845918325
542,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CO,303.15,0.764168204167601
543,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC1=CC=CC=C1,298.15,-0.611230558996677
544,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC#N,303.15,-0.070830114725695
545,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCO,283.15,0.069276231070328
546,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC1=CC=CC=C1,283.15,-0.98743908964124
547,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCCCO,288.15,-0.145050268888196
548,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCO,303.15,0.538488389249764
549,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC(C)O,273.15,-0.501526654261669
550,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC(C)O,288.15,-0.061890035785486
551,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CO,283.15,0.300330280856691
552,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCCCO,273.15,-0.462825848333396
553,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC1=CC=CC=C1,303.15,-0.484311866627474
554,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC(C)O,278.15,-0.291151724748331
555,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCO,273.15,-0.136921353233738
556,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CO,273.15,0.066081411624599
557,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCOC(=O)C,283.15,-0.219882297108705
558,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCOC(=O)C,288.15,-0.138368153575321
559,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCCCO,293.15,-0.010338773376787
560,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCO,293.15,0.321582965144738
561,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC(C)O,298.15,0.250170217168264
562,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CO,293.15,0.563845957148354
563,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCCCO,278.15,-0.313280585017926
564,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC(C)O,283.15,-0.215139895730147
565,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCOC(=O)C,273.15,-0.306222292829015
566,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCCCO,283.15,-0.254574163421259
567,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCOC(=O)C,278.15,-0.260855738400649
568,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CO,278.15,0.197671330109434
569,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCOC(=O)C,303.15,0.104716257762051
570,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,C1COCCO1,273.15,0.409772879586309
571,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,C1COCCO1,288.15,0.52552665353461
572,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCO,278.15,0.014237495653131
573,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCOC(=O)C,293.15,-0.051056757414111
574,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CO,288.15,0.441432206694671
575,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCCCO,303.15,0.224013722455722
576,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,C1COCCO1,283.15,0.483909993928883
577,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,C1COCCO1,293.15,0.588374097614797
578,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCCCO,298.15,0.135245335453617
579,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,C1COCCO1,278.15,0.447963858597497
580,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CO,298.15,0.698405525591575
